"","code_muni","ICB","populacao","qtd_empresas","area","disponibilidades","op_cred","emprestimos","fin","fin_agricultura_inv","fin_pecuaria_inv","fin_agricultura_com","fin_pecuaria_com","fin_agroindustrial","fin_imobiliarios","outras_op_cred","outros_cred","arr_mercantial","provisao_arr_mercantil","provisao_de_credito","ativos","depositos","poupanca","depositos_inter","relacoes_interfinanceiras","resultado","PLP","PLB","ICO","densidade_demografica","densidade_empresarial"
"1625","2614204",1,37596,3.19166407213445e-321,374,1380567,719018,0,0,0,56331,0,0,0,0,0,35842404,8559978,0,4227048,0,0,0,0,1607040,0,0,0,0.687023176940271,100.524064171123,9.88131291682493e-324
"1626","2614303",NA,10540,4.29837111881884e-322,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,26.0891089108911,0
"1627","2614402",NA,5210,2.07507571253324e-322,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,37.7536231884058,0
"1628","2614501",0.798792017497233,320600,3.48316280318079e-320,1265,10961730,10966908,9,33158847,499217,141753331,-8953022,0,0,0,0,494153811,72190095,0,40106994,4400,15497204,0,0,34935965,0,1,1.41308780925307,0.504047909055646,253.438735177866,2.96439387504748e-323
"1629","2614600",0.845363654801751,55362,3.83394941172807e-321,780,3888837,16404470,0,2444599,0,9873073,0,0,0,0,0,114719109,8121529,0,18229018,0,11667456,0,0,10797858,0,1,0.711236388618468,0.729694305386288,70.9769230769231,4.94065645841247e-324
"1630","2614709",NA,13738,6.22522713759971e-322,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,60.2543859649123,4.94065645841247e-324
"1631","2614808",1,23902,5.82997462092671e-322,1265,271831,686321,0,61512,0,5759375,0,0,0,0,0,40835788,2226995,0,4612183,0,2193272,0,0,4373980,0,1,3.19569414311962,0.713795553883216,18.894861660079,0
"1632","2614857",NA,23561,2.61360726650019e-321,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,110.098130841121,9.88131291682493e-324
"1633","2615003",1,24736,2.10471965128371e-321,475,103996,5714611,0,1749315,0,8089424,0,0,0,0,0,74742066,5962019,0,19346441,0,3830095,0,0,6461841,0,1,0.670228472244217,0.694122824725646,52.0757894736842,4.94065645841247e-324
"1634","2615102",NA,6513,2.32210853545386e-322,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,43.1324503311258,0
"1635","2615201",NA,8920,4.59481050632359e-322,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,27.9623824451411,0
"1636","2615300",0.82122738768328,230735,2.70253908275162e-320,1440,16502471,12685641,16,80406119,306979,53802689,-11939195,0,0,0,0,517309656,101188572,0,49412973,3400,42543835,0,0,39804415,0,1,3.35370006135283,0.523224965000616,160.232638888889,1.97626258336499e-323
"1637","2615409",1,123411,1.90906965553058e-320,78,5542851,1143938,0,65484150,63385,5420029,-5538280,0,0,0,0,180433355,26691190,0,27742147,970,5064987,0,0,14253586,0,1,4.42767615028087,0.506381419995312,1582.19230769231,2.47032822920623e-322
"1638","2615508",NA,13867,5.97819431467908e-322,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,101.21897810219,4.94065645841247e-324
"1639","2615607",1,60642,6.14617663426511e-321,592,2044554,1388778,0,1736817,0,9411279,0,0,0,0,0,123590297,12280424,0,31812416,0,14121525,0,0,12062940,0,1,10.1683098378575,0.717894730986558,102.435810810811,9.88131291682493e-324
"1640","2615706",1,14705,1.46243431169009e-321,192,1582717,4572286,0,25289779,64686,6815652,0,0,0,0,0,103708925,9216043,0,11235358,0,3928784,0,0,8415762,0,1,0.85926033498342,0.547510318004698,76.5885416666667,9.88131291682493e-324
"1641","2615805",NA,26937,4.99006302299659e-322,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28.8096256684492,0
"1642","2615904",NA,8005,7.31217155845045e-322,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,42.1315789473684,4.94065645841247e-324
"1643","2616001",1,17251,1.44761234231485e-321,336,1083148,38564538,0,3241067,67583,10000980,0,0,0,0,0,113210907,8462783,0,12843829,0,30276348,0,0,9608890,0,1,0.785082606201583,0.713419456843077,51.3422619047619,4.94065645841247e-324
"1644","2616100",NA,9169,4.24896455423472e-322,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,19.2626050420168,0
"1645","2616183",NA,7558,2.47032822920623e-322,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,102.135135135135,4.94065645841247e-324
"1646","2616209",NA,21959,1.08694442085074e-321,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,112.035714285714,4.94065645841247e-324
"1647","2616308",1,26359,1.70946713461071e-321,228,1293934,1750593,0,1666348,0,5503362,0,0,0,0,0,55112824,3142731,0,9737481,0,3192502,0,0,5968839,0,1,1.82366889391195,0.719632941802621,115.609649122807,9.88131291682493e-324
"1648","2616407",0.84327567685912,1072672,1.02212300811637e-319,2696,18822819,12218593,0,240627505,531556,21910366,-34459863,0,0,0,2058,804315181,237687243,0,56161413,28010,8749436,0,0,75967729,0,1,0.716075574331676,0.472596122181656,397.875370919881,3.95252516672997e-323
"1649","2616506",NA,11611,5.43472210425371e-322,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,104.603603603604,4.94065645841247e-324
"1650","2700102",1,19008,6.07700744384733e-322,468,162456,5846850,0,317986,0,4529717,0,0,0,0,0,56677499,1569825,0,6010463,0,4104851,0,0,5487928,0,1,0.702061964989695,0.812719661485727,40.6153846153846,0
"1651","2700201",NA,13966,8.00386346262819e-322,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,75.0860215053764,4.94065645841247e-324
"1652","2700300",0.849078285498899,2112264,2.93563925445952e-319,3114,25695419,69030043,2,1394503541,8388329,47115240,-61471949,0,0,0,0,1495086087,305094027,0,164476297,54180,108425004,0,0,175895317,0,1,1.57069298073594,0.42084125093294,678.312138728324,9.38724727098368e-323
"1653","2700409",0.97231800045642,112536,6.3438028926016e-321,1599,6414103,17285015,1,44304791,256478,8693291,-3310947,0,0,0,0,126172400,23444413,0,14680348,400,7564842,0,0,14743904,0,1,0.437653192664282,0.465007576173311,70.3789868667917,4.94065645841247e-324
"1654","2700508",NA,16365,3.95746582318838e-321,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,124.923664122137,2.96439387504748e-323
"1655","2700607",NA,7944,2.14424490295101e-321,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,107.351351351351,2.96439387504748e-323
"1656","2700706",1,16448,1.00789391751614e-321,316,254494,32050,0,0,0,66427,0,0,0,0,0,14308472,3651110,0,5438214,0,0,0,0,3000176,0,0,0,0.67110666818208,52.0506329113924,4.94065645841247e-324
"1657","2700805",NA,4722,3.2114266979681e-322,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,70.4776119402985,4.94065645841247e-324
"1658","2700904",NA,5936,3.10273225588303e-321,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,17.7724550898204,9.88131291682493e-324
"1659","2701001",0.988016196607886,42374,2.55926004545766e-321,386,4642485,31028784,0,8563345,0,5429415,0,0,0,0,0,84617610,7571526,0,12068413,0,12402537,0,0,7208020,0,1,0.399710700876966,0.649271865476248,109.777202072539,4.94065645841247e-324
"1660","2701100",NA,9603,3.90311860214585e-322,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,57.1607142857143,0
"1661","2701209",NA,10482,3.35964639172048e-322,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,37.1702127659574,0
"1662","2701308",NA,16024,9.58487352932018e-322,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,170.468085106383,9.88131291682493e-324
"1663","2701357",NA,6665,2.96439387504748e-322,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,100.984848484848,4.94065645841247e-324
"1664","2701407",1,64212,3.30035851421953e-321,626,2975766,31030,0,23288094,60594,12031,-2014286,0,0,0,0,57806451,23939846,0,3323481,570,73960,0,0,5101959,0,1,2.38349983886561,0.419745192651445,102.575079872204,4.94065645841247e-324
"1665","2701506",NA,8143,4.69362363549184e-322,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,47.9,4.94065645841247e-324
"1666","2701605",NA,15559,5.13828271674896e-322,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,25.8026533996683,0
"1667","2701704",1,15032,1.05730048210027e-321,264,3313658,98201,0,15658382,164817,7269546,-2926041,0,0,0,0,72921390,31340,0,5457872,890,149642,0,0,5902560,0,1,1.52383376951355,0.648598972035053,56.9393939393939,4.94065645841247e-324
"1668","2701803",NA,8999,2.96439387504748e-322,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,80.3482142857143,4.94065645841247e-324
"1669","2701902",NA,5910,3.8043054729776e-322,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,37.4050632911392,0
"1670","2702009",NA,10810,7.26276499386632e-322,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,121.460674157303,9.88131291682493e-324
"1671","2702108",NA,15816,8.74496193139006e-322,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,76.0384615384615,4.94065645841247e-324
"1672","2702207",NA,5581,1.31915527439613e-321,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,139.525,3.45845952088873e-323
"1673","2702306",0.504456832026368,201656,3.16794892113407e-320,3592,7944313,49411547,0,35835192,377468,8686181,-4889199,0,0,0,0,1061201647,930371733,0,25500280,4730,9813831,0,0,19458157,0,1,0.198614121512933,0.482908892610391,56.1403118040089,9.88131291682493e-324
"1674","2702355",1,25397,1.3487992131466e-321,279,2705397,13541551,0,6216590,9680,7531851,0,0,0,0,0,67129367,7980619,0,8989220,0,12336713,0,0,6591904,0,1,0.911026587722485,0.590743041110506,91.0286738351254,4.94065645841247e-324
"1675","2702405",0.832303160995517,205272,2.14424490295101e-320,2516,10208366,20060274,1,33475007,444764,68647742,-6028101,0,0,0,0,354873423,20187413,0,31335732,1600,26179304,0,0,34588455,0,1,1.30503222438537,0.594461614684435,81.5866454689984,9.88131291682493e-324
"1676","2702504",NA,9805,3.4090529563046e-322,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,69.0492957746479,0
"1677","2702553",NA,15429,3.11261356879985e-322,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,59.1149425287356,0
"1678","2702603",NA,22712,8.10267659179644e-322,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,129.045454545455,4.94065645841247e-324
"1679","2702702",NA,3963,2.34681181774592e-321,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,36.0272727272727,1.97626258336499e-323
"1680","2702801",NA,9618,5.78056805634258e-322,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28.7964071856287,0
"1681","2702900",0.984796311636848,108306,4.65409838382454e-321,1539,4003146,66520561,0,48559961,205425,10315443,-4131949,0,0,0,0,199993872,7004776,0,13018855,3750,66151106,0,0,18002501,0,1,0.994446002943361,0.619795595822647,70.374269005848,4.94065645841247e-324
"1682","2703007",NA,13731,7.4109846876187e-322,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,51.8150943396226,4.94065645841247e-324
"1683","2703106",1,23995,9.93071948140906e-322,334,232704,7147561,0,4002708,0,2764671,0,0,0,0,0,36190002,1910835,0,5655091,0,5278415,0,0,3936744,0,1,0.738491773627395,0.66414727733312,71.8413173652695,4.94065645841247e-324
"1684","2703205",NA,21372,9.40206924035892e-321,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50.0515222482436,1.97626258336499e-323
"1685","2703304",NA,15167,4.10074486048235e-322,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,40.7715053763441,0
"1686","2703403",NA,5083,2.32210853545386e-322,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,34.1140939597315,0
"1687","2703502",NA,5352,2.17388884170148e-322,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,25.6076555023923,0
"1688","2703601",NA,9219,2.8161741812951e-321,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,108.458823529412,3.45845952088873e-323
"1689","2703700",NA,4985,1.7045264781523e-321,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,47.4761904761905,1.48219693752374e-323
"1690","2703759",NA,9470,3.4090529563046e-321,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28.3532934131737,9.88131291682493e-324
"1691","2703809",1,17150,8.44852254388532e-322,298,26275,87517,0,4528186,88104,0,-1659895,0,0,0,0,21802217,26820,0,936020,3690,98835,0,0,3476215,0,1,1.12932344573054,0.811640160730695,57.5503355704698,4.94065645841247e-324
"1692","2703908",NA,4092,2.07507571253324e-322,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,45.9775280898876,0
"1693","2704005",NA,23907,1.54148481502469e-321,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,96.3991935483871,4.94065645841247e-324
"1694","2704104",NA,18457,7.75683063970757e-322,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,219.72619047619,9.88131291682493e-324
"1695","2704203",NA,24740,1.28951133564565e-321,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,80.0647249190938,4.94065645841247e-324
"1696","2704302",0.544598424229785,59390792,9.85556221536369e-318,31558,190325260,211797149,201979,5420136450,35563734,1558078398,-353064216,0,0,0,252636,18328889044,6611297466,0,1302759729,209060,4050377144,52855,52855,1168205443,0,0.999973901876934,19.1238511147287,0.41214701796371,1881.95677799607,3.11261356879985e-322
"1697","2704401",1,17700,1.12152901605963e-321,443,2237419,75470501,0,4220808,0,11475476,0,0,0,0,0,168972772,10695321,0,20254505,0,54353481,0,0,14316027,0,1,0.720195046803784,0.754984889889913,39.9548532731377,4.94065645841247e-324
"1698","2704500",0.777477827610795,128696,3.52960497388987e-320,1336,5514814,624388,1,15483925,14601,12791071,-1739471,0,0,0,0,149701894,34835383,0,20046183,390,11200705,0,0,15050214,0,1,17.9386935687425,0.539310753535771,96.3293413173653,2.47032822920623e-323
"1699","2704609",NA,9534,2.91498731046335e-322,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,28.7168674698795,0
"1700","2704708",1,120740,2.22527166886897e-320,682,2561925,16120,0,70110752,212595,45987,-2980869,0,0,0,0,66643246,5692527,0,7090553,14350,283364,0,0,8105070,0,1,17.57841191067,0.48139341500751,177.038123167155,3.45845952088873e-323
"1701","2704807",1,13679,7.65801751053932e-322,180,2582197,119037,0,29429801,179366,9108448,-3170016,0,0,0,0,66525770,72580,0,3091262,3220,133362,0,0,4642188,0,1,1.12034073439351,0.516096164484796,75.9944444444444,4.94065645841247e-324
"1702","2704906",NA,3155,1.63041663127611e-322,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,34.2934782608696,0
"1703","2705002",1,21844,5.58294179800609e-322,915,4797,127549,0,0,0,67492,0,0,0,0,0,13121686,301406,0,4763651,0,2398419,0,0,3414886,0,1,18.8039028138206,0.94658223209078,23.8732240437158,0
"1704","2705101",NA,23857,1.51678153273263e-321,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,100.239495798319,4.94065645841247e-324
"1705","2705200",NA,15405,9.93071948140906e-322,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,135.131578947368,9.88131291682493e-324
"1706","2705309",NA,4845,1.38338380835549e-322,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,29.0119760479042,0
"1707","2705408",NA,7184,2.76676761671098e-322,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,82.5747126436782,4.94065645841247e-324
"1708","2705507",1,25187,1.87250879773832e-321,418,2269811,55962,0,38981997,0,0,-3019218,0,0,0,0,30038901,0,0,3496662,3980,116942,0,0,5445037,0,1,2.08966798899253,0.558063265161289,60.255980861244,4.94065645841247e-324
"1709","2705606",NA,10020,5.92878775009496e-322,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,46.3888888888889,4.94065645841247e-324
"1710","2705705",1,41390,3.27071457546905e-321,376,1356916,214286,0,20167400,105791,119721,-3107221,0,0,0,0,67586354,237329,0,6865473,300,8603038,0,0,9372132,0,1,40.1474571367238,0.688107036290298,110.079787234043,9.88131291682493e-324
"1711","2705804",NA,8349,3.65608577922522e-322,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,25.4542682926829,0
"1712","2705903",NA,4330,2.71736105212686e-322,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,37.008547008547,0
"1713","2706000",NA,10812,2.8161741812951e-322,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,61.7828571428571,0
"1714","2706109",NA,11446,4.94065645841247e-322,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,58.1015228426396,4.94065645841247e-324
"1715","2706208",NA,4325,5.92878775009496e-323,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,113.815789473684,0
"1716","2706307",0.971833406789619,429444,3.50094916643107e-320,2706,15053178,146254718,1,57659705,1046470,46635292,-6997163,0,0,0,2167,516694971,38187145,0,45008190,6650,142745518,0,0,39827254,0,1,0.976006244119933,0.642082555182685,158.70066518847,1.48219693752374e-323
"1717","2706406",1,23823,3.23118932380175e-321,689,1347820,99434,0,10942276,112985,0,-1890200,0,0,0,0,29307854,16262,0,2109531,520,49911,0,0,3505532,0,1,0.50195104290283,0.663060950815864,34.5761973875181,4.94065645841247e-324
"1718","2706422",NA,10573,2.8161741812951e-322,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,41.4627450980392,0
"1719","2706448",NA,13835,2.53455676316559e-321,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,148.763440860215,2.96439387504748e-323
"1720","2706505",NA,13804,2.0207284914907e-321,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,54.996015936255,9.88131291682493e-324
"1721","2706604",NA,6576,3.31023982713635e-322,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,55.728813559322,4.94065645841247e-324
"1722","2706703",0.940901512419348,234600,3.41695800663806e-320,2752,12195214,39559301,7,65305323,1528954,102418178,-9808931,0,0,0,0,439624071,108161350,0,50383160,1930,49646956,0,0,35921038,0,1,1.25500084038391,0.439490165829887,85.2470930232558,1.48219693752374e-323
"1723","2706802",NA,15908,2.0854510910959e-320,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,65.1967213114754,8.39911597930119e-323
"1724","2706901",1,35370,3.65114512276681e-321,260,3255118,73442,0,132237165,143639,0,-9219893,0,0,0,0,93074995,4137953,0,9503035,7800,232161,0,0,14599156,0,1,3.16114757223387,0.540553238783789,136.038461538462,1.48219693752374e-323
"1725","2707008",NA,2731,1.58101006669199e-322,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,23.3418803418803,0
"1726","2707107",1,22609,2.40609969524687e-321,404,1307313,158809,0,16223181,0,0,-2097670,0,0,0,0,22363989,0,0,1712840,0,86232,0,0,4022936,0,1,0.542991895925294,0.576604788274961,55.9628712871287,4.94065645841247e-324
"1727","2707206",NA,12518,3.6066792146411e-322,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,44.0774647887324,0
"1728","2707305",1,24071,2.03060980440752e-321,313,3162574,100465,0,37870583,173907,12383983,-3012875,0,0,0,0,109913945,3642575,0,10766984,1100,298248,0,0,7788011,0,1,2.96867565818942,0.52836459464907,76.9041533546326,4.94065645841247e-324
"1729","2707404",NA,9295,2.13436359003419e-321,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,36.1673151750973,9.88131291682493e-324
"1730","2707503",NA,20082,1.10621298103855e-320,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,85.093220338983,4.44659081257122e-323
"1731","2707602",NA,11080,4.29837111881884e-322,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,34.625,0
"1732","2707701",0.501631670141046,469635,2.8161741812951e-320,1470,7648124,1931479,0,144418625,75201,7461623,-10178591,0,0,0,0,601309323,236408762,0,40118641,12950,11075105,0,0,39868053,0,1,5.73400228529536,0.457028665727033,319.479591836735,1.97626258336499e-323
"1733","2707800",NA,6474,2.36163378712116e-321,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,50.1860465116279,1.97626258336499e-323
"1734","2707909",NA,6919,8.25089628554882e-322,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,238.586206896552,2.96439387504748e-323
"1735","2708006",0.650770128400072,231100,1.72675943221516e-320,2180,8679687,7179877,0,53057619,457801,65241348,-7290524,0,0,0,0,409386022,103481705,0,39142188,3510,13451298,0,0,38660412,0,1,1.87347192716533,0.475714874564156,106.009174311927,9.88131291682493e-324
"1736","2708105",NA,11323,4.94065645841247e-322,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,48.8060344827586,0
"1737","2708204",NA,6555,5.90902512426131e-321,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,47.158273381295,4.44659081257122e-323
"1738","2708303",1,20813,9.93071948140906e-322,257,1498266,35255687,0,290964,0,21980309,0,0,0,0,0,103987824,6884802,0,9115357,0,32604253,0,0,8272457,0,1,0.924794147395284,0.639921931950167,80.9844357976654,4.94065645841247e-324
"1739","2708402",0.992879947924397,61208,2.19365146753513e-321,982,4273266,6616956,1,1821043,0,7242738,0,0,0,0,0,102780820,15344537,0,16116132,0,13909114,0,0,11401585,0,1,2.10204118026476,0.671018946968857,62.3299389002037,0
"1740","2708501",1,61746,3.43869689505508e-321,794,6897439,5861675,0,3963207,0,13685355,0,0,0,0,0,112403086,21230624,0,15176165,0,8218886,0,0,11832819,0,1,1.40213949084519,0.580616967205843,77.7657430730479,4.94065645841247e-324
"1741","2708600",0.898715811332182,259950,2.29246459670338e-320,1680,9194517,28402908,0,106257750,850623,42013578,-6048824,0,0,0,0,429663321,64628117,0,45284028,3460,49137316,0,0,37846023,0,1,1.73001003981705,0.496956752295368,154.732142857143,1.48219693752374e-323
"1742","2708709",NA,8482,2.40609969524687e-321,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,110.155844155844,2.96439387504748e-323
"1743","2708808",0.935752128691908,95358,6.24004910697494e-321,945,5448614,31721015,0,50158188,267163,8713550,-2130615,0,0,0,0,177050322,8957173,0,17841715,40,32529736,0,0,16856756,0,1,1.02549480210517,0.576114912141279,100.907936507937,4.94065645841247e-324
"1744","2708907",NA,24278,1.47231562460691e-321,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,592.146341463415,3.45845952088873e-323
"1745","2708956",NA,12303,2.8161741812951e-322,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,36.2920353982301,0
"1746","2709004",NA,5796,2.07507571253324e-322,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,46.368,0
"1747","2709103",1,19032,1.15611361126852e-321,154,920718,33305522,5,1273476,0,4537244,0,0,0,0,0,70950309,2209449,0,6841476,0,27258376,0,0,6189889,0,1,0.818434132333972,0.811539880859034,123.584415584416,9.88131291682493e-324
"1748","2709152",0.964435975059641,114159,8.67085208451388e-321,897,5789983,11553627,0,21339353,390050,10289725,-2166298,0,0,0,0,140592267,10756372,0,14030519,380,20198209,0,0,16786294,0,1,1.7482136994729,0.622768888967652,127.267558528428,9.88131291682493e-324
"1749","2709202",NA,23565,2.31716787899545e-321,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,34.5527859237537,4.94065645841247e-324
"1750","2709301",0.661819958071483,237120,1.68575198361033e-320,1680,11617889,14690658,4,31967728,340509,63151394,-4278212,0,0,0,0,304063858,39283359,0,24596390,3290,23753980,0,0,23587322,0,1,1.61694459159011,0.524462528867702,141.142857142857,9.88131291682493e-324
